score,word_count,cell_count,has_verbish,has_nounish,phrase,word1,instance_id1,start1,end1,path1,word2,instance_id2,start2,end2,path2
8,2,6,True,True,nine is,nine,207,E14,B13,E14 -> D13 -> C14 -> B13,is,192,A13,B12,A13 -> B12
8,2,6,False,True,nine it,nine,207,E14,B13,E14 -> D13 -> C14 -> B13,it,193,A13,A14,A13 -> A14
8,2,6,False,True,nine to,nine,207,E14,B13,E14 -> D13 -> C14 -> B13,to,194,C13,D12,C13 -> D12
17,2,7,False,True,nine ten,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,ten,195,C13,A12,C13 -> B13 -> A12
8,2,6,False,True,nine to,nine,208,E14,D14,E14 -> D13 -> C14 -> D14,to,194,C13,D12,C13 -> D12
17,2,10,False,True,ten integer,ten,209,F14,H12,F14 -> G13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
8,2,5,False,True,ten it,ten,209,F14,H12,F14 -> G13 -> H12,it,159,G11,H10,G11 -> H10
8,2,5,False,True,ten it,ten,209,F14,H12,F14 -> G13 -> H12,it,160,G11,H11,G11 -> H11
8,2,5,False,True,ten to,ten,209,F14,H12,F14 -> G13 -> H12,to,162,H11,I10,H11 -> I10
8,2,5,False,True,ten it,ten,209,F14,H12,F14 -> G13 -> H12,it,180,I12,H11,I12 -> H11
8,2,5,False,True,ten in,ten,209,F14,H12,F14 -> G13 -> H12,in,181,I12,I11,I12 -> I11
8,2,5,True,True,ten is,ten,209,F14,H12,F14 -> G13 -> H12,is,184,I12,I13,I12 -> I13
17,2,10,False,True,ten integer,ten,210,I14,H12,I14 -> H13 -> H12,integer,182,I12,M12,I12 -> I11 -> J10 -> K10 -> L10 -> M11 -> M12
8,2,5,False,True,ten it,ten,210,I14,H12,I14 -> H13 -> H12,it,159,G11,H10,G11 -> H10
8,2,5,False,True,ten it,ten,210,I14,H12,I14 -> H13 -> H12,it,160,G11,H11,G11 -> H11
8,2,5,False,True,ten to,ten,210,I14,H12,I14 -> H13 -> H12,to,162,H11,I10,H11 -> I10
8,2,5,False,True,ten it,ten,210,I14,H12,I14 -> H13 -> H12,it,180,I12,H11,I12 -> H11
8,2,5,False,True,ten in,ten,210,I14,H12,I14 -> H13 -> H12,in,181,I12,I11,I12 -> I11
8,2,5,True,True,ten is,ten,210,I14,H12,I14 -> H13 -> H12,is,184,I12,I13,I12 -> I13
3,2,3,True,False,is a,is,212,M14,L14,M14 -> L14,a,203,L13,L13,L13
